actor_id,movie_id
848,160009
1770,160009
1771,294870
298,294870
1772,294870
1773,163983
670,163983
1774,163983
1775,129280
1152,129280
1776,129280
90,116654
31,116654
1777,116654
1778,246544
1779,246544
973,246544
24,467200
259,467200
105,467200
237,230838
180,230838
33,230838
1780,444682
973,444682
1781,444682
1283,70379
499,70379
1782,70379
1783,110971
1784,110971
1785,110971
1786,1657507
352,1657507
1787,1657507
1788,120800
138,120800
218,120800
70,269095
499,269095
1789,269095
404,132512
1790,132512
1791,132512
1043,329691
1792,329691
874,329691
917,115907
676,115907
894,115907
1793,114436
1794,114436
1642,114436
650,422720
72,422720
277,422720
717,113552
214,113552
997,113552
1316,208988
509,208988
1795,208988
1796,1649419
457,1649419
1797,1649419
481,93278
1798,93278
1799,93278
674,432283
599,432283
1800,432283
1151,282687
176,282687
1801,282687
784,104850
1802,104850
1803,104850
1657,211915
1804,211915
1805,211915
1806,363282
1807,363282
1808,363282
1698,375173
1598,375173
678,375173
645,1430615
1809,1430615
1810,1430615
1171,120646
1578,120646
1811,120646
1812,295254
641,295254
520,295254
155,450405
212,450405
1107,450405
589,266489
403,266489
601,266489
80,1111948
244,1111948
1427,1111948
1813,81400
1461,81400
1770,81400
1042,176269
1715,176269
1175,176269
170,1188729
1331,1188729
1814,1188729
441,160399
1162,160399
1815,160399
1816,283160
670,283160
1395,283160
1817,189192
1816,189192
1818,189192
479,448134
63,448134
1819,448134
1820,763831
1821,763831
1822,763831
1124,361500
218,361500
1823,361500
336,2515034
117,2515034
1824,2515034
1150,457495
1409,457495
1825,457495
1644,113243
176,113243
1737,113243
1826,455782
1827,455782
1828,455782
1076,110074
737,110074
1829,110074
1830,913968
158,913968
1831,913968
1832,374089
1043,374089
723,374089
107,1706620
63,1706620
1833,1706620
946,961097
808,961097
1834,961097
82,357054
276,357054
645,357054
156,109506
532,109506
1486,109506
1835,2631186
1836,2631186
1837,2631186
1838,452694
1839,452694
1840,452694
521,490084
1841,490084
286,490084
99,232500
97,232500
1842,232500
515,1142977
917,1142977
1843,1142977
1844,379786
436,379786
1845,379786
1300,312329
1598,312329
1454,312329
1846,86393
1268,86393
1338,86393
509,1661382
499,1661382
1847,1661382
1848,425637
1830,425637
1849,425637
1414,256415
745,256415
1850,256415
305,1142988
200,1142988
1851,1142988
1852,117608
828,117608
1853,117608
1578,287717
79,287717
1854,287717
653,111280
952,111280
951,111280
1855,1462900
1848,1462900
1856,1462900
8,1067583
235,1067583
1466,1067583
300,115082
12,115082
1857,115082
1858,2911342
1859,2911342
1860,2911342
1000,174856
492,174856
1386,174856
1861,278435
1076,278435
1319,278435
1124,125022
191,125022
475,125022
1862,3450650
1863,3450650
1864,3450650
1374,225071
1865,225071
1866,225071
1867,279889
985,279889
600,279889
33,142688
5,142688
890,142688
1059,116259
71,116259
1868,116259
1869,202470
1870,202470
1871,202470
1872,118158
153,118158
745,118158
1873,84787
1623,84787
1874,84787
1875,1411250
99,1411250
849,1411250
1876,119210
1877,119210
1878,119210
1879,193560
622,193560
1880,193560
359,970411
599,970411
1881,970411
1882,1560747
1883,1560747
1884,1560747
1885,437954
416,437954
1886,437954
942,469903
170,469903
1300,469903
1887,2304933
154,2304933
1888,2304933
1889,3076658
509,3076658
1008,3076658
184,840361
270,840361
1890,840361
170,1586265
699,1586265
1379,1586265
100,887883
71,887883
618,887883
1891,410377
200,410377
1892,410377
1174,1979320
23,1979320
1893,1979320
1894,175880
1895,175880
1896,175880
1167,1385867
296,1385867
908,1385867
189,1292566
1169,1292566
1897,1292566
1898,1564349
147,1564349
1453,1564349
1899,251160
492,251160
639,251160
744,181316
1157,181316
1900,181316
1901,1723121
1902,1723121
1379,1723121
1903,972558
1904,972558
1905,972558
21,118771
1023,118771
1294,118771
1906,86006
1907,86006
1908,86006
1909,1231587
1910,1231587
1524,1231587
1911,2978462
147,2978462
1453,2978462
1466,184858
237,184858
1112,184858
1861,266465
99,266465
807,266465
750,116410
1578,116410
579,116410
1912,120834
295,120834
1042,120834
1913,1161864
233,1161864
359,1161864
1175,119177
1914,119177
1915,119177
404,141399
1151,141399
1742,141399
1916,482603
1401,482603
1917,482603
1282,325537
244,325537
1167,325537
1245,1119646
204,1119646
1427,1119646
1918,2888046
721,2888046
1919,2888046
368,145660
1445,145660
1083,145660
1290,96895
386,96895
1920,96895
391,1316616
352,1316616
1921,1316616
779,104714
318,104714
1033,104714
1922,878804
1923,878804
624,878804
1924,4085584
1925,4085584
506,4085584
930,227538
1578,227538
17,227538
1717,1499658
32,1499658
1926,1499658
153,1403865
344,1403865
1927,1403865
206,458352
674,458352
1928,458352
1929,79945
309,79945
1930,79945
837,2024432
73,2024432
346,2024432
1931,101540
499,101540
435,101540
527,478087
32,478087
254,478087
1648,3152624
1932,3152624
1933,3152624
1934,372237
244,372237
1935,372237
59,116209
136,116209
375,116209
1936,119488
32,119488
1059,119488
470,405325
652,405325
1897,405325
1623,119360
876,119360
1937,119360
1938,114508
1939,114508
1940,114508
282,209958
1282,209958
1801,209958
1941,120744
61,120744
1942,120744
1943,1028576
384,1028576
1388,1028576
707,453556
63,453556
230,453556
1808,316465
363,316465
1724,316465
219,1632708
139,1632708
1631,1632708
161,4438848
154,4438848
1944,4438848
36,2140373
94,2140373
86,2140373
148,104797
492,104797
1945,104797
903,1758830
1946,1758830
1947,1758830
244,976238
247,976238
1351,976238
1071,834001
1948,834001
1949,834001
1950,762114
247,762114
172,762114
554,437863
555,437863
832,437863
1951,417001
1151,417001
1098,417001
676,119008
5,119008
639,119008
1952,120804
559,120804
293,120804
94,335245
71,335245
341,335245
1953,467197
139,467197
1954,467197
1174,1637688
1209,1637688
219,1637688
1258,1212436
1955,1212436
1561,1212436
1956,491152
1957,491152
1958,491152
1346,2368645
1959,2368645
1960,2368645
620,265087
37,265087
1100,265087
1961,74174
1962,74174
1963,74174
1964,111301
324,111301
1343,111301
1965,253474
1966,253474
1967,253474
209,120681
5,120681
1968,120681
1969,762121
1970,762121
1971,762121
437,376541
259,376541
1972,376541
457,1616195
61,1616195
1013,1616195
746,790686
209,790686
291,790686
890,238546
1973,238546
226,238546
1642,100403
436,100403
1974,100403
1975,880578
1132,880578
1976,880578
1390,124298
157,124298
1977,124298
1920,80745
234,80745
1978,80745
896,300051
341,300051
931,300051
308,1712170
1979,1712170
1980,1712170
394,119668
32,119668
1981,119668
1982,1415283
1983,1415283
1984,1415283
1294,104427
1985,104427
1059,104427
221,443701
1015,443701
1986,443701
248,327679
206,327679
1987,327679
108,3322364
46,3322364
838,3322364
1988,1600195
1989,1600195
1990,1600195
569,361089
119,361089
1991,361089
277,185014
22,185014
1992,185014
1167,426592
1993,426592
1994,426592
1385,1235522
1995,1235522
1996,1235522
1997,257516
1998,257516
1404,257516
1418,1547234
12,1547234
281,1547234
1999,2967224
2000,2967224
2001,2967224
2002,240510
205,240510
2003,240510
113,1904996
98,1904996
2004,1904996
73,360201
72,360201
2005,360201
2006,492389
157,492389
2007,492389
2008,1438173
1702,1438173
2009,1438173
632,85811
65,85811
2010,85811
165,891527
674,891527
51,891527
2011,99587
2012,99587
2013,99587
1753,841046
832,841046
1357,841046
384,120824
32,120824
2014,120824
1025,244000
1470,244000
588,244000
119,962736
2015,962736
87,962736
2016,365929
622,365929
2017,365929
145,478304
100,478304
236,478304
2018,120724
2019,120724
2020,120724
55,304711
146,304711
2021,304711
300,450314
1473,450314
293,450314
277,383060
1211,383060
1670,383060
2022,3488710
12,3488710
2023,3488710
2024,120479
2025,120479
2026,120479
345,401445
433,401445
110,401445
989,1474684
36,1474684
2027,1474684
1270,105211
436,105211
897,105211
1787,106469
148,106469
692,106469
37,120152
119,120152
210,120152
980,280665
899,280665
2028,280665
1559,81059
486,81059
884,81059
1834,113362
1406,113362
2029,113362
2030,134154
2031,134154
2032,134154
2033,1164999
2034,1164999
2035,1164999
2036,1321869
2037,1321869
2038,1321869
313,416496
155,416496
1494,416496
1027,490087
1076,490087
2039,490087
2040,1790864
1128,1790864
2041,1790864
2042,2358925
37,2358925
2043,2358925
1796,106226
651,106226
1033,106226
2044,414993
76,414993
519,414993
2045,163579
778,163579
2046,163579
963,1656186
214,1656186
2047,1656186
2048,876563
2049,876563
2050,876563
2051,2726560
2052,2726560
2053,2726560
2054,167203
738,167203
2055,167203
170,1540128
200,1540128
67,1540128
2056,2304771
2057,2304771
2058,2304771
481,82979
2019,82979
1461,82979
402,104257
165,104257
908,104257
1387,242445
1715,242445
647,242445
245,208003
1698,208003
1104,208003
2059,3148834
2060,3148834
2061,3148834
2062,1093357
1003,1093357
2063,1093357
2064,1800741
2065,1800741
1136,1800741
730,204626
180,204626
2066,204626
2067,330793
1899,330793
2068,330793
1832,380389
891,380389
634,380389
1636,1656190
98,1656190
2069,1656190
1278,120797
176,120797
282,120797
420,86190
118,86190
2070,86190
1587,483607
2071,483607
1645,483607
2072,976051
60,976051
2073,976051
1937,1655460
403,1655460
193,1655460
553,319343
41,319343
367,319343
2074,117333
484,117333
2075,117333
1929,281373
417,281373
1461,281373
363,96061
599,96061
1931,96061
465,457510
1413,457510
2076,457510
2077,1478338
1307,1478338
2078,1478338
70,1245492
140,1245492
356,1245492
1545,145531
1698,145531
1997,145531
237,203019
499,203019
717,203019
416,1135084
97,1135084
1043,1135084
499,1931435
247,1931435
1723,1931435
360,1464174
603,1464174
2079,1464174
2080,945513
111,945513
2081,945513
2082,106246
2083,106246
2084,106246
750,481369
357,481369
1187,481369
2085,1981107
221,1981107
2086,1981107
2087,78723
58,78723
1171,78723
945,418647
2088,418647
2089,418647
2090,399146
794,399146
54,399146
209,388482
98,388482
583,388482
2091,114214
61,114214
2092,114214
2093,323033
904,323033
2094,323033
2095,163988
214,163988
2096,163988
493,1053424
238,1053424
864,1053424
1924,372873
1207,372873
1272,372873
1014,115725
617,115725
2097,115725
1174,790628
79,790628
163,790628
564,118829
2098,118829
916,118829
718,150216
599,150216
831,150216
1953,452624
360,452624
1493,452624
2099,306892
576,306892
2100,306892
31,78788
118,78788
484,78788
266,1322312
1245,1322312
2000,1322312
1530,113862
1122,113862
2101,113862
352,3014866
138,3014866
2102,3014866
386,89755
674,89755
1064,89755
104,1907668
492,1907668
1687,1907668
464,79574
327,79574
2103,79574
37,2278388
599,2278388
683,2278388
777,252501
233,252501
2104,252501
2105,99052
1661,99052
2106,99052
217,186151
170,186151
425,186151
2107,1289401
1784,1289401
2108,1289401
1331,1524930
23,1524930
2039,1524930
318,113161
148,113161
1509,113161
2109,299658
1159,299658
2110,299658
615,142342
79,142342
2111,142342
1998,252866
1271,252866
1053,252866
93,114709
94,114709
609,114709
653,111257
180,111257
312,111257
2112,1606389
140,1606389
2113,1606389
157,1244659
118,1244659
653,1244659
492,210945
1172,210945
585,210945
475,99810
384,99810
1035,99810
574,1327773
1409,1327773
718,1327773
1964,101272
1116,101272
2114,101272
394,112281
226,112281
1150,112281
932,247638
206,247638
2115,247638
1793,116313
1151,116313
521,116313
100,114369
147,114369
644,114369
1651,1136608
175,1136608
1587,1136608
505,345950
24,345950
2116,345950
2117,327056
1789,327056
2118,327056
147,405159
1036,405159
2119,405159
474,122933
499,122933
390,122933
1943,332280
1172,332280
1728,332280
2120,988595
67,988595
2121,988595
502,1114677
1854,1114677
465,1114677
2122,213203
657,213203
1647,213203
498,102713
931,102713
2123,102713
100,110322
233,110322
210,110322
699,1193138
71,1193138
2124,1193138
2125,257360
2104,257360
2126,257360
2127,1588173
2128,1588173
2129,1588173
296,1276104
12,1276104
2130,1276104
55,231775
474,231775
637,231775
2131,112431
1120,112431
1725,112431
163,1535438
674,1535438
2132,1535438
192,800039
139,800039
2133,800039
1750,758745
2134,758745
409,758745
2135,430105
940,430105
2136,430105
151,871426
1322,871426
1095,871426
1453,119313
1076,119313
1728,119313
1956,901476
206,901476
1537,901476
2137,364751
2138,364751
2139,364751
67,337563
229,337563
2140,337563
2141,1605783
1278,1605783
2142,1605783
157,1821658
65,1821658
961,1821658
585,221027
5,221027
352,221027
2143,139462
137,139462
2144,139462
1929,98382
309,98382
1930,98382
1207,308506
2145,308506
2146,308506
1118,110622
2098,110622
2147,110622
1490,90264
2148,90264
2149,90264
2150,312004
2151,312004
2152,312004
1453,431308
200,431308
2153,431308
2154,376105
104,376105
1461,376105
2155,783233
105,783233
2156,783233
2157,892318
718,892318
2158,892318
2159,96933
341,96933
2160,96933
2161,383010
1704,383010
80,383010
58,121164
5,121164
1987,121164
2005,385726
2162,385726
2163,385726
2164,3397884
2165,3397884
1607,3397884
992,1798684
111,1798684
2166,1798684
954,1127180
1188,1127180
1636,1127180
2015,1655441
118,1655441
2044,1655441
484,327137
617,327137
2167,327137
2064,1193631
1127,1193631
2168,1193631
777,300532
1417,300532
2169,300532
2170,420223
367,420223
2171,420223
2172,389722
845,389722
2173,389722
1505,1259521
23,1259521
1144,1259521
263,1073498
735,1073498
2174,1073498
2175,95631
499,95631
997,95631
2176,93894
2175,93894
2177,93894
985,91419
599,91419
2178,91419
2179,993842
2180,993842
2181,993842
658,4428038
2134,4428038
133,4428038
979,119707
1251,119707
1482,119707
1245,1583420
94,1583420
1648,1583420
2182,446046
363,446046
2183,446046
1943,387199
523,387199
863,387199
2184,421206
323,421206
81,421206
704,161083
244,161083
842,161083
2185,472033
917,472033
2186,472033
1316,337697
790,337697
2187,337697
2188,1449283
201,1449283
2189,1449283
1638,329028
741,329028
2190,329028
2191,118798
481,118798
2192,118798
2193,2473602
2194,2473602
2195,2473602
54,120776
674,120776
286,120776
1585,114857
492,114857
1549,114857
89,465624
150,465624
637,465624
765,2377322
1218,2377322
268,2377322
2196,881320
395,881320
314,881320
618,361841
580,361841
2197,361841
2198,1195478
1169,1195478
778,1195478
561,339412
244,339412
2019,339412
2199,1458175
1174,1458175
2200,1458175
2201,370032
559,370032
779,370032
2202,398712
242,398712
2203,398712
113,120008
1790,120008
1158,120008
2204,116320
155,116320
297,116320
2205,271367
24,271367
1808,271367
206,758752
111,758752
67,758752
1122,411061
676,411061
1386,411061
237,395972
270,395972
1390,395972
1703,327247
296,327247
1939,327247
2206,1017460
2207,1017460
2208,1017460
475,91225
1055,91225
2209,91225
350,482572
1349,482572
487,482572
577,402901
2210,402901
1426,402901
2211,318283
778,318283
2212,318283
2213,1438176
2214,1438176
2215,1438176
2216,402399
10,402399
3,402399
287,131646
1134,131646
375,131646
2217,120710
22,120710
1059,120710
2218,1098327
1741,1098327
886,1098327
2219,1549920
2134,1549920
2220,1549920
2201,335121
499,335121
2221,335121
2222,844993
151,844993
930,844993
1214,350261
147,350261
2223,350261
1921,1054606
51,1054606
368,1054606
2224,1423894
55,1423894
2225,1423894
2226,3561180
2227,3561180
2228,3561180
897,2364841
219,2364841
1412,2364841
2229,218817
78,218817
2230,218817
541,87843
499,87843
1171,87843
1616,2101341
222,2101341
2231,2101341
358,379889
676,379889
1557,379889
2232,281820
2233,281820
701,281820
216,403016
140,403016
1956,403016
2234,482546
831,482546
2235,482546
2236,417976
1650,417976
2237,417976
2238,398913
1956,398913
2239,398913
270,443680
100,443680
313,443680
1430,1772230
85,1772230
2240,1772230
2241,1264904
2242,1264904
2243,1264904
652,2231253
98,2231253
504,2231253
1296,1586752
200,1586752
2244,1586752
718,1620449
119,1620449
445,1620449
2245,438859
2057,438859
2246,438859
87,2814362
1644,2814362
2247,2814362
33,2095649
879,2095649
1617,2095649
1903,4075322
2248,4075322
2249,4075322
391,265651
117,265651
2250,265651
155,1700841
70,1700841
1649,1700841
2251,2848292
699,2848292
2252,2848292
2253,358273
347,358273
2254,358273
2255,3148266
2256,3148266
682,3148266
2257,171433
1018,171433
1124,171433
2258,118755
119,118755
2259,118755
389,870111
359,870111
134,870111
2260,270288
2261,270288
2262,270288
855,261289
1703,261289
1000,261289
78,2702724
41,2702724
1194,2702724
1011,92804
492,92804
335,92804
363,140397
553,140397
841,140397
469,387575
209,387575
2263,387575
2264,366627
737,366627
2265,366627
564,103639
247,103639
2266,103639
2267,1398426
606,1398426
2268,1398426
2269,87469
118,87469
2160,87469
610,134067
657,134067
2131,134067
1132,164334
147,164334
743,164334
2142,4136084
674,4136084
2270,4136084
155,285823
5,285823
2271,285823
296,95016
26,95016
2272,95016
1867,430922
193,430922
534,430922
10,1596363
1172,1596363
2273,1596363
607,1127896
689,1127896
2274,1127896
425,349825
2275,349825
2276,349825
67,209475
207,209475
2277,209475
2278,2668134
2279,2668134
2280,2668134
1116,265666
599,265666
1313,265666
2281,309698
1609,309698
525,309698
147,1204975
499,1204975
1095,1204975
2282,82398
291,82398
327,82398
2283,240890
2284,240890
2285,240890
647,111438
2286,111438
2287,111438
64,196229
559,196229
367,196229
2288,1702439
2289,1702439
2290,1702439
2291,107120
1046,107120
2292,107120
2293,481141
260,481141
946,481141
2294,1250777
2295,1250777
497,1250777
2296,1622547
1153,1622547
1118,1622547
1381,219653
200,219653
2297,219653
163,1698641
612,1698641
229,1698641
2156,414387
2298,414387
2299,414387
2300,83658
118,83658
1461,83658
209,114287
65,114287
1553,114287
2301,2172934
485,2172934
2302,2172934
2303,498399
484,498399
2304,498399
2305,160484
997,160484
2306,160484
2307,301727
818,301727
15,301727
1298,397078
2308,397078
1417,397078
2309,134618
56,134618
2310,134618
589,1273678
1296,1273678
2311,1273678
2312,120133
2313,120133
1101,120133
1609,228333
98,228333
1939,228333
675,1018765
2314,1018765
1393,1018765
2315,1374989
225,1374989
177,1374989
2316,119485
2317,119485
2318,119485
2319,455538
445,455538
2320,455538
2321,1650554
154,1650554
1625,1650554
2322,395119
794,395119
2323,395119
608,1430612
97,1430612
493,1430612
2324,86034
2325,86034
2326,86034
2327,478311
2328,478311
1946,478311
2329,1078588
463,1078588
2330,1078588
1427,494652
1475,494652
245,494652
2086,87892
2331,87892
273,87892
2332,465551
2333,465551
2334,465551
111,804522
71,804522
674,804522
392,4422836
293,4422836
2335,4422836
1237,102975
309,102975
1929,102975
2136,279778
2044,279778
2336,279778
599,3040964
24,3040964
483,3040964
307,119468
147,119468
2337,119468
2338,80455
2087,80455
2339,80455
498,1018785
199,1018785
2340,1018785
2341,1710396
2342,1710396
1772,1710396
2343,276751
2344,276751
2345,276751
894,139414
134,139414
2346,139414
384,86197
170,86197
313,86197
605,1521197
718,1521197
337,1521197
2347,88323
1050,88323
2185,88323
54,118929
670,118929
226,118929
182,864761
222,864761
990,864761
2348,42114
2349,42114
2350,42114
2351,89908
2352,89908
2353,89908
2354,120769
207,120769
1494,120769
221,795351
204,795351
2355,795351
607,324127
39,324127
2356,324127
842,415965
134,415965
1150,415965
1565,1517489
1578,1517489
17,1517489
1700,2241351
437,2241351
186,2241351
2357,227984
1066,227984
2358,227984
211,155711
499,155711
186,155711
113,297284
598,297284
2359,297284
137,486674
499,486674
174,486674
293,340376
990,340376
2360,340376
2361,475331
2362,475331
2363,475331
1154,1114740
2364,1114740
853,1114740
2365,322330
495,322330
1235,322330
1095,405422
163,405422
2366,405422
2367,138097
37,138097
2100,138097
2368,365907
65,365907
2369,365907
1192,99938
799,99938
1189,99938
906,910936
70,910936
563,910936
391,120631
1116,120631
2370,120631
572,316356
484,316356
2085,316356
134,99582
437,99582
2104,99582
2371,472954
2372,472954
2373,472954
2374,75784
2375,75784
2376,75784
2377,421239
2378,421239
2379,421239
2380,309593
2239,309593
2381,309593
645,190590
580,190590
1042,190590
2382,1038686
170,1038686
1300,1038686
2383,1980209
323,1980209
497,1980209
289,385267
24,385267
170,385267
2384,157472
848,157472
2385,157472
2386,90022
384,90022
2387,90022
2154,358349
1610,358349
240,358349
96,1598822
499,1598822
2388,1598822
2389,218922
176,218922
2390,218922
365,1486192
2391,1486192
1011,1486192
850,361925
277,361925
1058,361925
230,110027
1255,110027
2392,110027
896,115710
788,115710
2086,115710
186,119227
2393,119227
2394,119227
1793,256524
1123,256524
955,256524
2395,1137470
111,1137470
2039,1137470
2396,116322
2397,116322
2398,116322
2163,2140379
91,2140379
347,2140379
845,387131
433,387131
2399,387131
2400,335345
2401,335345
2402,335345
2313,107614
247,107614
2403,107614
1456,95953
165,95953
1870,95953
2404,1205489
1036,1205489
2405,1205489
384,1175491
359,1175491
647,1175491
2238,936501
65,936501
1175,936501
1050,1972779
2406,1972779
1628,1972779
896,103855
1076,103855
2407,103855
2408,108052
65,108052
2409,108052
68,1454029
52,1454029
216,1454029
101,1837703
105,1837703
2410,1837703
706,331632
707,331632
645,331632
2411,1224378
209,1224378
2412,1224378
2413,329101
2414,329101
232,329101
2415,2967008
2416,2967008
2417,2967008
1365,268397
292,268397
2097,268397
2418,1060277
216,1060277
2419,1060277
2420,103060
2421,103060
2422,103060
2423,94226
499,94226
2424,94226
341,477348
123,477348
1259,477348
2194,1408253
647,1408253
2425,1408253
119,243155
136,243155
650,243155
2426,241303
890,241303
2427,241303
647,333780
1414,333780
2428,333780
2429,1047540
739,1047540
286,1047540
2430,1411238
259,1411238
172,1411238
2431,108358
848,108358
1691,108358
148,165929
158,165929
1973,165929
2432,414982
2433,414982
1524,414982
2434,1327194
498,1327194
2435,1327194
553,398808
212,398808
739,398808
60,308644
5,308644
123,308644
2194,2609758
1122,2609758
2436,2609758
487,1601913
65,1601913
1411,1601913
1282,382077
499,382077
2069,382077
367,357413
2437,357413
163,357413
896,99685
499,99685
2019,99685
2154,313911
1610,313911
2438,313911
123,396752
136,396752
689,396752
683,86250
676,86250
392,86250
784,119807
470,119807
2439,119807
1430,93389
179,93389
965,93389
2440,1524137
71,1524137
338,1524137
2019,119695
802,119695
1417,119695
2441,469494
1896,469494
2442,469494
2443,282120
363,282120
610,282120
610,337711
657,337711
2444,337711
2445,279493
744,279493
472,279493
199,403508
216,403508
2090,403508
894,271027
158,271027
839,271027
2446,852713
52,852713
2039,852713
2447,388500
363,388500
2448,388500
396,1647668
184,1647668
2449,1647668
674,435651
153,435651
64,435651
2450,286788
136,286788
470,286788
2451,301470
1986,301470
2452,301470
284,452625
1792,452625
2433,452625
496,306685
158,306685
2453,306685
634,274558
674,274558
1316,274558
2454,454945
140,454945
2455,454945
2456,453451
2457,453451
2458,453451
2459,366174
2460,366174
2461,366174
749,1747958
139,1747958
315,1747958
2462,426931
247,426931
1044,426931
884,127536
2463,127536
2464,127536
2465,144120
2466,144120
2467,144120
2468,66473
2469,66473
2470,66473
2471,120185
209,120185
2472,120185
2473,1366344
2474,1366344
2475,1366344
2476,1153706
189,1153706
705,1153706
918,111161
147,111161
394,111161
2397,231402
2477,231402
2478,231402
2479,116778
599,116778
799,116778
674,1322269
105,1322269
437,1322269
2480,396652
2481,396652
2482,396652
2483,391304
1924,391304
2484,391304
559,124718
492,124718
298,124718
31,112883
5,112883
1516,112883
2485,983983
2486,983983
2487,983983
1591,989757
140,989757
409,989757
463,480255
63,480255
2488,480255
1197,1270761
739,1270761
2390,1270761
158,499556
98,499556
1687,499556
831,272338
615,272338
2489,272338
2490,356150
344,356150
2491,356150
2492,297162
2493,297162
2494,297162
1245,488658
2495,488658
86,488658
1425,94799
1168,94799
1527,94799
520,115472
917,115472
2496,115472
2497,388980
634,388980
2498,388980
2499,362478
33,362478
322,362478
2500,963794
2455,963794
2501,963794
220,156841
963,156841
2083,156841
2502,265208
2503,265208
2504,265208
2505,117011
1939,117011
2506,117011
381,3569230
11,3569230
2507,3569230
2508,787475
1390,787475
2509,787475
1,1633356
53,1633356
2446,1633356
2510,145653
831,145653
2511,145653
472,2223990
229,2223990
2512,2223990
2513,89489
1965,89489
2514,89489
2515,175058
657,175058
2186,175058
37,968264
137,968264
341,968264
652,355702
146,355702
2281,355702
1827,2006295
2516,2006295
1488,2006295
2517,90728
965,90728
2518,90728
2519,1986843
1654,1986843
2520,1986843
487,1291584
11,1291584
81,1291584
65,117039
26,117039
437,117039
2521,107007
1330,107007
2522,107007
140,489281
12,489281
528,489281
553,267248
114,267248
307,267248
2523,120620
2524,120620
2525,120620
678,117104
157,117104
2526,117104
1593,999913
64,999913
2527,999913
2528,462338
2104,462338
2231,462338
2529,102984
2530,102984
2531,102984
237,898367
794,898367
484,898367
2532,88103
2149,88103
2533,88103
1714,373416
930,373416
2534,373416
949,239949
2210,239949
2535,239949
2138,412080
233,412080
2536,412080
1916,417148
2479,417148
2537,417148
1675,114614
457,114614
1861,114614
870,388183
2321,388183
1534,388183
2538,861689
2539,861689
2540,861689
520,383222
1066,383222
2541,383222
8,1692486
60,1692486
2542,1692486
954,373450
136,373450
2537,373450
2543,1792647
2544,1792647
2545,1792647
743,119934
1132,119934
315,119934
2546,1175506
675,1175506
2547,1175506
2548,1924396
527,1924396
2549,1924396
1568,1095217
214,1095217
2550,1095217
1535,1230204
1784,1230204
385,1230204
2551,1440232
1834,1440232
2552,1440232
156,1125929
2553,1125929
2554,1125929
2555,1239462
2556,1239462
2557,1239462
2558,1272051
2249,1272051
2559,1272051
100,2193215
144,2193215
604,2193215
358,1233301
209,1233301
1617,1233301
2560,66549
1559,66549
2561,66549
1596,2952602
2562,2952602
2563,2952602
2392,1946381
1612,1946381
1488,1946381
794,337692
174,337692
72,337692
1929,92007
309,92007
1930,92007
541,479143
509,479143
721,479143
268,2058673
117,2058673
148,2058673
243,120082
1598,120082
2564,120082
425,2140037
259,2140037
2368,2140037
1534,2239832
1095,2239832
1326,2239832
1703,190138
296,190138
1939,190138
2565,302886
367,302886
1117,302886
956,101889
153,101889
2566,101889
441,130018
1445,130018
1076,130018
985,122459
981,122459
1372,122459
2567,1007028
2366,1007028
2568,1007028
1479,171580
147,171580
2569,171580
153,1234548
32,1234548
341,1234548
2445,238948
1610,238948
968,238948
1609,172493
176,172493
718,172493
906,335559
1723,335559
404,335559
683,158811
940,158811
2570,158811
2571,78504
2572,78504
2573,78504
2574,217756
134,217756
917,217756
1083,196857
1235,196857
2575,196857
1732,1742650
1218,1742650
1244,1742650
2576,464154
442,464154
1244,464154
680,363473
32,363473
2156,363473
21,120645
97,120645
2577,120645
2578,112389
2579,112389
2580,112389
683,356443
499,356443
1796,356443
1330,1433108
323,1433108
1427,1433108
498,347149
10,347149
325,347149
599,1156398
52,1156398
2581,1156398
389,120484
615,120484
852,120484
2070,80684
118,80684
2582,80684
701,112442
46,112442
2583,112442
2147,102510
2098,102510
2584,102510
2585,195714
1610,195714
2586,195714
211,1124035
1172,1124035
1349,1124035
950,134847
99,134847
577,134847
1315,244970
76,244970
2587,244970
2588,1798709
24,1798709
2589,1798709
2590,1083452
76,1083452
1606,1083452
2591,206314
97,206314
2592,206314
2593,1376213
395,1376213
2594,1376213
2595,149691
259,149691
2550,149691
2596,360139
782,360139
2597,360139
2598,198386
1313,198386
2599,198386
144,1506999
140,1506999
652,1506999
2392,93300
2600,93300
2601,93300
499,116999
61,116999
674,116999
1354,1091751
1125,1091751
2602,1091751
2603,172396
973,172396
2604,172396
494,102005
502,102005
333,102005
237,478134
70,478134
1259,478134
2605,1035736
573,1035736
2606,1035736
2607,1179258
2608,1179258
2609,1179258
2239,2397255
577,2397255
2163,2397255
2610,241025
2611,241025
2612,241025
2613,1403130
2614,1403130
2237,1403130
2615,450385
2616,450385
2617,450385
2618,94012
2619,94012
2620,94012
514,3007512
2621,3007512
257,3007512
307,99653
402,99653
2622,99653
2479,129387
191,129387
799,129387
1029,111070
1028,111070
924,111070
1043,265662
170,265662
2623,265662
2074,492956
323,492956
1332,492956
674,112579
1036,112579
2624,112579
2625,255798
1217,255798
2626,255798
2269,83987
1537,83987
884,83987
2627,2980648
2628,2980648
2629,2980648
835,113957
2088,113957
2630,113957
870,277027
1168,277027
842,277027
1359,3210686
2631,3210686
2632,3210686
1071,320691
84,320691
2633,320691
493,398017
1178,398017
1196,398017
1565,1130080
344,1130080
1670,1130080
1466,108101
233,108101
2634,108101
2445,367652
1298,367652
2635,367652
2636,2387559
2637,2387559
2638,2387559
1254,1976009
25,1976009
